,country,year,suicide_count,population,suicide_rate (%),health_expenditure
0,Albania,2000,54.0,2796300.0,0.0019311232700354038,..
1,Albania,2001,119.0,2799349.0,0.0042509883547924895,..
2,Albania,2002,133.0,2818839.0,0.004718254572183796,..
3,Albania,2003,124.0,2843929.0,0.004360165109607167,..
4,Albania,2004,146.0,2874991.0,0.005078276766779443,..
5,Albania,2005,0.0,2783320.0,0.0,..
6,Albania,2006,0.0,2780176.0,0.0,..
7,Albania,2007,124.0,2770344.0,0.0044759784344471296,..
8,Albania,2008,160.0,2757059.0,0.0058032853123563925,..
9,Albania,2009,0.0,2745735.0,0.0,..
10,Albania,2010,96.0,2736025.0,0.0035087398689704953,..
11,Antigua and Barbuda,2000,2.0,75326.0,0.002655125720202852,444.9394226
12,Antigua and Barbuda,2001,2.0,76497.0,0.002614481613658052,497.0965881
13,Antigua and Barbuda,2002,0.0,77588.0,0.0,512.317688
14,Antigua and Barbuda,2003,1.0,78658.0,0.0012713265020722624,569.6490479
15,Antigua and Barbuda,2004,2.0,79722.0,0.0025087177943353147,547.8710938
16,Antigua and Barbuda,2005,0.0,80809.0,0.0,569.3041992
17,Antigua and Barbuda,2006,0.0,81973.0,0.0,598.2730713
18,Antigua and Barbuda,2007,1.0,83131.0,0.0012029206914388134,675.7179565
19,Antigua and Barbuda,2008,0.0,84273.0,0.0,650.1051025
20,Antigua and Barbuda,2009,0.0,85405.0,0.0,575.2674561
21,Antigua and Barbuda,2012,0.0,88703.0,0.0,649.8314209
22,Antigua and Barbuda,2013,0.0,89779.0,0.0,660.6138306
23,Antigua and Barbuda,2014,0.0,90837.0,0.0,677.6029053
24,Antigua and Barbuda,2015,1.0,91889.0,0.0010882695426003113,639.5827026
25,Argentina,2000,2774.0,33585533.0,0.008259508640223158,705.1993408
26,Argentina,2001,3132.0,34010946.0,0.009208800013971973,671.52948
27,Argentina,2002,3162.0,34407507.0,0.00918985499298162,222.621994
28,Argentina,2003,3289.0,34785907.0,0.009454978419852616,260.769989
29,Argentina,2004,3121.0,35162945.0,0.00887582083923858,309.7401428
30,Argentina,2005,3058.0,35550617.0,0.008601819765884795,390.0584412
31,Argentina,2006,3108.0,35918886.0,0.008652829600561665,447.3611755
32,Argentina,2007,2946.0,36315492.0,0.008112240362873235,551.75
33,Argentina,2008,3059.0,36733520.0,0.008327543889069165,694.6824341
34,Argentina,2009,2884.0,37158001.0,0.007761450891828115,742.8430176
35,Argentina,2010,2943.0,37578454.0,0.007831615425158256,891.1377563
36,Argentina,2011,2912.0,38015739.0,0.0076599852497935125,1068.610596
37,Argentina,2012,3248.0,38441778.0,0.008449140932034933,1168.065796
38,Argentina,2013,2987.0,38859125.0,0.007686740244408489,1206.932861
39,Argentina,2014,3231.0,39276555.0,0.008226281556516349,1089.5
40,Argentina,2015,3073.0,39699624.0,0.007740627467907504,1305.39502
41,Armenia,2000,61.0,3606500.0,0.0016913905448495774,26.12911606
42,Armenia,2001,60.0,3610516.0,0.0016618123282101506,32.25967407
43,Armenia,2002,74.0,3014844.0,0.0024545216933280797,59.6339798
44,Armenia,2003,59.0,3024366.0,0.0019508220896544927,66.78081512
45,Armenia,2006,78.0,2764396.0,0.0028215928542799228,126.2447052
46,Armenia,2007,71.0,2735313.0,0.002595681006159076,172.5760803
47,Armenia,2008,63.0,3045391.0,0.0020686998812303576,266.2564392
48,Armenia,2009,53.0,2689695.0,0.0019704836421973494,252.7925262
49,Armenia,2010,73.0,2676225.0,0.002727722818522359,297.2298889
50,Armenia,2011,67.0,2670366.0,0.0025090193628888326,330.6855774
51,Armenia,2012,79.0,2814300.0,0.0028070923497850266,336.5903625
52,Armenia,2013,67.0,2810664.0,0.0023837783527308853,396.7911072
53,Armenia,2014,58.0,2803029.0,0.0020691901510829893,406.5928955
54,Armenia,2015,74.0,2795335.0,0.002647267679902409,366.0492249
55,Armenia,2016,67.0,2784119.0,0.002406506331087141,358.8421021
56,Aruba,2000,10.0,83888.0,0.011920656112912455,..
57,Aruba,2001,4.0,86045.0,0.00464873031553257,..
58,Aruba,2002,9.0,88284.0,0.010194372706266141,..
59,Aruba,2003,2.0,90457.0,0.0022109952795250783,..
60,Aruba,2004,8.0,92335.0,0.008664103536037256,..
61,Aruba,2005,10.0,93728.0,0.010669170365312394,..
62,Aruba,2006,9.0,94508.0,0.009523003343632284,..
63,Aruba,2007,8.0,94814.0,0.008437572510388763,..
64,Aruba,2008,4.0,94814.0,0.004218786255194382,..
65,Aruba,2009,4.0,94795.0,0.0042196318371222116,..
66,Aruba,2010,7.0,95006.0,0.007367955708060544,..
67,Aruba,2011,9.0,95488.0,0.009425268096514743,..
68,Aruba,2012,3.0,96215.0,0.003118016941225381,..
69,Aruba,2013,2.0,97110.0,0.0020595201318092888,..
70,Aruba,2014,5.0,97988.0,0.005102665632526432,..
71,Aruba,2015,9.0,98712.0,0.00911743253099927,..
72,Australia,2000,2391.0,17874410.0,0.01337666529972178,1632.427612
73,Australia,2001,2458.0,18130883.0,0.013556978995452124,1558.187378
74,Australia,2002,2319.0,18370058.0,0.012623803365237059,1763.740723
75,Australia,2003,2156.0,18608029.0,0.011586396388354727,2240.952148
76,Australia,2004,2114.0,18854551.0,0.011212147136253734,2757.631836
77,Australia,2006,2117.0,19109246.0,0.011078406756603584,3177.460693
78,Australia,2007,2229.0,19734430.0,0.011294980397204276,3794.251709
79,Australia,2008,2341.0,20120312.0,0.011635008443209029,4088.778076
80,Australia,2009,2337.0,20529317.0,0.011383720169550695,3997.537109
81,Australia,2010,2420.0,20847547.0,0.011608080317554866,4952.777344
82,Australia,2011,2392.0,20881910.0,0.011454890860079371,5876.865723
83,Australia,2012,2580.0,21238909.0,0.01214751661679044,6047.057617
84,Australia,2013,2608.0,21600180.0,0.012073973457628593,5838.413574
85,Australia,2014,2891.0,21927587.0,0.013184305231578831,5637.566895
86,Australia,2015,3027.0,22240785.0,0.013610131117224505,4887.800781
87,Austria,2000,1588.0,7592073.0,0.020916553357692956,2263.490479
88,Austria,2001,1489.0,7634560.0,0.01950341604493252,2280.520508
89,Austria,2002,1553.0,7683162.0,0.02021303208236401,2486.128418
90,Austria,2003,1456.0,7722033.0,0.01885513827770485,3084.311279
91,Austria,2004,1422.0,7773105.0,0.01829384782528989,3588.209717
92,Austria,2005,1399.0,7827461.0,0.017872973113503856,3708.921387
93,Austria,2006,1297.0,7869269.0,0.016481835860484625,3879.533203
94,Austria,2007,1285.0,7897272.0,0.016271441581346066,4472.84668
95,Austria,2008,1267.0,7925258.0,0.01598686124792404,5037.371582
96,Austria,2009,1278.0,7946894.0,0.01608175470819165,4909.23291
97,Austria,2010,1264.0,7968421.0,0.015862615692619656,4796.113281
98,Austria,2011,1288.0,7995146.0,0.01610977460574203,5161.058105
99,Austria,2012,1276.0,8031276.0,0.015887886308477008,4966.376465
100,Austria,2013,1291.0,8079615.0,0.015978484123315283,5233.853516
101,Austria,2014,1314.0,8141165.0,0.016140196151287933,5386.424805
102,Austria,2015,1251.0,8219386.0,0.015220114981824675,4610.966797
103,Austria,2016,1204.0,8319211.0,0.01447252630087156,4718.944336
104,Azerbaijan,2000,62.0,7415250.0,0.0008361147634941505,25.27406311
105,Azerbaijan,2001,317.0,7518000.0,0.004216546953977121,25.55867195
106,Azerbaijan,2002,92.0,7605700.0,0.0012096191014633762,27.76484299
107,Azerbaijan,2003,129.0,7674400.0,0.001680913165850099,51.74542618
108,Azerbaijan,2004,108.0,7738250.0,0.0013956643944044195,73.91770935
109,Azerbaijan,2007,55.0,7921100.0,0.0006943480072212192,176.6751099
110,Bahamas,2000,11.0,269738.0,0.004078031274792576,
111,Bahamas,2001,1.0,276140.0,0.00036213514883754616,
112,Bahamas,2002,3.0,282555.0,0.0010617401921749748,
113,Bahamas,2003,1.0,288888.0,0.00034615491124588083,
114,Bahamas,2004,2.0,295237.0,0.0006774218678553162,
115,Bahamas,2005,4.0,301763.0,0.001325543555704311,
116,Bahamas,2006,2.0,308499.0,0.0006483003186396065,
117,Bahamas,2007,5.0,314989.0,0.0015873570188165301,
118,Bahamas,2008,4.0,321447.0,0.001244373100386689,
119,Bahamas,2009,6.0,327813.0,0.0018303117936140426,
120,Bahamas,2010,10.0,333869.0,0.0029951867349169888,
121,Bahamas,2011,4.0,338383.0,0.0011820924810052515,
122,Bahamas,2012,5.0,343558.0,0.0014553583383300635,
123,Bahamas,2013,5.0,348959.0,0.0014328330835427655,
124,Bahrain,2000,29.0,590594.0,0.004910310636410123,485.6842651
125,Bahrain,2001,23.0,624083.0,0.0036854072294871033,484.9045715
126,Bahrain,2002,25.0,661010.0,0.003782091042495575,503.0286865
127,Bahrain,2003,34.0,702913.0,0.004837013969011812,567.2358398
128,Bahrain,2004,42.0,751559.0,0.005588383613262565,550.3571167
129,Bahrain,2005,42.0,819540.0,0.005124826121970862,570.291687
130,Bahrain,2006,28.0,888543.0,0.003151226220903209,591.3137817
131,Bahrain,2007,40.0,964770.0,0.004146065901717508,692.9870605
132,Bahrain,2008,43.0,1024110.0,0.004198767710499847,757.770813
133,Bahrain,2009,36.0,1092922.0,0.00329392216461925,785.2914429
134,Bahrain,2010,19.0,1139160.0,0.001667895642403174,796.3171387
135,Bahrain,2011,18.0,1103462.0,0.0016312297115804624,805.2404175
136,Bahrain,2012,19.0,1201778.0,0.001580990831917376,971.1656494
137,Bahrain,2013,5.0,1214492.0,0.0004116947662067762,1066.366455
138,Bahrain,2014,9.0,1213966.0,0.0007413716693877752,1100.991455
139,Barbados,2000,10.0,251133.0,0.003981953785444366,604.5227661
140,Barbados,2001,2.0,252406.0,0.0007923741907878577,623.4923706
141,Barbados,2002,0.0,253353.0,0.0,670.696167
142,Barbados,2003,0.0,254122.0,0.0,787.9133301
143,Barbados,2004,3.0,254925.0,0.0011768167107972932,922.6547852
144,Barbados,2005,1.0,255889.0,0.000390794446029333,943.5418701
145,Barbados,2006,9.0,256883.0,0.003503540522338964,1009.486877
146,Barbados,2007,0.0,258083.0,0.0,1024.984985
147,Barbados,2008,1.0,259414.0,0.00038548420671205097,1117.532959
148,Barbados,2009,5.0,260718.0,0.001917780897368037,1146.35144
149,Barbados,2010,3.0,261927.0,0.0011453572942079285,1097.623901
150,Barbados,2011,0.0,263203.0,0.0,1145.173096
151,Barbados,2012,0.0,264270.0,0.0,1273.416626
152,Barbados,2013,0.0,265165.0,0.0,1258.091919
153,Belarus,2000,3483.0,9543479.0,0.03649612473606323,57.30836868
154,Belarus,2001,3303.0,9513587.0,0.03471876590816902,73.87293243
155,Belarus,2002,3291.0,9469234.0,0.034754659141383565,86.54052734
156,Belarus,2003,3456.0,9420691.0,0.03668520706177498,109.1908417
157,Belarus,2007,2659.0,9244456.0,0.028763185199864656,279.4168701
158,Belarus,2008,2658.0,9205746.0,0.028873271106980358,349.712616
159,Belarus,2009,2743.0,9169969.0,0.02991286011981065,289.0747375
160,Belarus,2010,2459.0,8981193.0,0.02737943611722852,341.7745361
161,Belarus,2011,2172.0,8947320.0,0.02427542549053795,317.9577942
162,Belarus,2013,1902.0,8910240.0,0.021346226364273014,453.8238525
163,Belarus,2014,1741.0,8906977.0,0.019546474634435453,447.7013245
164,Belgium,2000,2143.0,9674025.0,0.022152103183524955,1845.321045
165,Belgium,2001,2165.0,9710055.0,0.022296475148698952,1878.291138
166,Belgium,2002,2076.0,9758570.0,0.021273608735706155,2074.923828
167,Belgium,2003,2091.0,9804122.0,0.02132776397519329,2804.908447
168,Belgium,2004,1987.0,9848022.0,0.02017664054771608,3255.437744
169,Belgium,2005,2029.0,9901014.0,0.02049285053025882,3339.992676
170,Belgium,2006,1935.0,9962702.0,0.01942244182351334,3474.425781
171,Belgium,2007,1857.0,10030266.0,0.01851396563161934,3988.885986
172,Belgium,2008,1999.0,10100850.0,0.019790413678056798,4539.739746
173,Belgium,2009,2013.0,10173366.0,0.019786961365589318,4566.755371
174,Belgium,2010,2013.0,10211171.0,0.019713703746612413,4449.542969
175,Belgium,2011,2088.0,10355126.0,0.02016392654227481,4856.177734
176,Belgium,2012,2026.0,10442637.0,0.01940122978515867,4614.677734
177,Belgium,2013,1895.0,10526149.0,0.01800278525413235,4849.913574
178,Belgium,2014,1899.0,10578848.0,0.017950914882225364,4944.26123
179,Belgium,2015,1867.0,10624356.0,0.017572829826108992,4171.053223
180,Belize,2000,18.0,210109.0,0.008566981899871021,139.3054199
181,Belize,2001,19.0,217279.0,0.008744517417697984,160.7647858
182,Belize,2002,14.0,224136.0,0.006246207659635222,160.0285034
183,Belize,2003,12.0,230890.0,0.005197280090086188,175.1927338
184,Belize,2004,20.0,237791.0,0.008410747252839678,174.8044128
185,Belize,2005,12.0,245020.0,0.0048975593829075174,184.2725983
186,Belize,2006,11.0,252826.0,0.004350818349378624,192.7100983
187,Belize,2007,8.0,260667.0,0.0030690497838238057,218.0575562
188,Belize,2008,11.0,268487.0,0.004097032631002619,226.3616333
189,Belize,2009,15.0,276189.0,0.005431063510856696,246.519104
190,Belize,2010,15.0,283796.0,0.005285486758093842,250.305542
191,Belize,2011,33.0,291662.0,0.011314466745753649,254.4269562
192,Belize,2012,18.0,298946.0,0.006021154322185278,249.5245361
193,Belize,2013,17.0,305888.0,0.0055575897060361965,266.280304
194,Belize,2014,24.0,312780.0,0.007673124880107422,273.1342163
195,Belize,2015,26.0,319835.0,0.008129191614426188,289.5839844
196,Bosnia and Herzegovina,2011,5.0,3673312.0,0.00013611694296591196,463.5262146
197,Bosnia and Herzegovina,2014,313.0,3654169.0,0.0085655589547172,492.1351013
198,Brazil,2000,6763.0,157715991.0,0.004288087693022835,311.6526794
199,Brazil,2001,7710.0,160178796.0,0.004813371178042816,269.3467712
200,Brazil,2002,7697.0,162761414.0,0.004729007822456003,246.1060333
201,Brazil,2003,7839.0,165396911.0,0.004739508103630787,250.5107574
202,Brazil,2004,7995.0,167993068.0,0.004759124941988677,294.357666
203,Brazil,2005,8529.0,170483960.0,0.005002816687270754,383.3045959
204,Brazil,2006,8618.0,172974722.0,0.00498223087186115,483.4282837
205,Brazil,2007,8855.0,175293192.0,0.005051536741940326,599.8584595
206,Brazil,2008,9184.0,177471632.0,0.005174911559950044,704.0132446
207,Brazil,2009,9346.0,179569551.0,0.005204668579919766,718.029541
208,Brazil,2010,9429.0,181629712.0,0.005191331250913397,891.7641602
209,Brazil,2011,9822.0,183656441.0,0.005348029149710028,1025.490356
210,Brazil,2012,10295.0,185591215.0,0.005547137562518786,950.9295044
211,Brazil,2013,10513.0,187458852.0,0.005608164078589364,974.4987183
212,Brazil,2014,10631.0,189285554.0,0.005616382114400553,1009.828674
213,Brazil,2015,11163.0,191087085.0,0.005841839075623557,776.152832
214,Brunei Darussalam,2000,5.0,298374.0,0.0016757492274796061,508.4324036
215,Brunei Darussalam,2001,4.0,298563.0,0.001339750739374939,464.6770325
216,Brunei Darussalam,2002,1.0,303100.0,0.0003299241174529858,473.1112671
217,Brunei Darussalam,2003,5.0,302800.0,0.0016512549537648614,535.131958
218,Brunei Darussalam,2004,3.0,324800.0,0.0009236453201970443,619.131958
219,Brunei Darussalam,2005,7.0,335400.0,0.0020870602265951107,646.0823364
220,Brunei Darussalam,2006,10.0,347900.0,0.002874389192296637,654.7131958
221,Brunei Darussalam,2007,10.0,342714.0,0.002917884883605572,702.8585205
222,Brunei Darussalam,2008,9.0,347549.0,0.00258956291055362,788.9667969
223,Brunei Darussalam,2009,2.0,352328.0,0.0005676528689175995,741.5541992
224,Brunei Darussalam,2010,5.0,379000.0,0.0013192612137203164,803.4937744
225,Brunei Darussalam,2011,5.0,387600.0,0.0012899896800825591,876.434082
226,Brunei Darussalam,2012,8.0,368700.0,0.0021697857336588013,881.9977417
227,Brunei Darussalam,2013,4.0,373361.0,0.0010713491768020763,846.6196899
228,Brunei Darussalam,2014,5.0,378656.0,0.0013204597312600351,795.0393677
229,Brunei Darussalam,2015,7.0,384080.0,0.0018225369714642784,739.2253418
230,Bulgaria,2000,1383.0,7829095.0,0.017664876974924942,94.49745178
231,Bulgaria,2001,1314.0,7591926.0,0.01730786100918265,119.8299789
232,Bulgaria,2002,1317.0,7544410.0,0.01745663345443845,148.1479187
233,Bulgaria,2003,1092.0,7493166.0,0.014573279171981509,195.7436981
234,Bulgaria,2004,1013.0,7447563.0,0.013601764765199031,233.113327
235,Bulgaria,2005,982.0,7404051.0,0.013263009668626001,267.741394
236,Bulgaria,2006,977.0,7358508.0,0.013277148030551843,294.1089172
237,Bulgaria,2007,902.0,7312474.0,0.0123350865931284,361.2349854
238,Bulgaria,2008,939.0,7267511.0,0.012920517079368712,455.5405884
239,Bulgaria,2009,868.0,7219817.0,0.012022465389358208,459.3002014
240,Bulgaria,2010,859.0,7162740.0,0.011992617350343585,484.7522888
241,Bulgaria,2011,763.0,7056527.0,0.010812684483457657,555.8641968
242,Bulgaria,2012,872.0,6959652.0,0.012529362100288923,558.6479492
243,Bulgaria,2013,721.0,6920644.0,0.01041810559826513,600.3096924
244,Bulgaria,2014,724.0,6883874.0,0.010517333699018895,666.4014282
245,Cabo Verde,2011,42.0,452179.0,0.009288357044444787,158.1145935
246,Canada,2000,3606.0,29008565.0,0.012430811382776085,1998.634277
247,Canada,2001,3694.0,29262055.0,0.012623857073606077,2054.408691
248,Canada,2002,3650.0,29642114.0,0.012313561711556741,2150.886719
249,Canada,2003,3765.0,29958833.0,0.01256724519276168,2551.522217
250,Canada,2004,3613.0,30283966.0,0.011930405680682642,2913.394775
251,Canada,2005,3743.0,30597090.0,0.012233189496125285,3282.904785
252,Canada,2006,3512.0,30902962.0,0.011364606408926108,3767.274902
253,Canada,2007,3611.0,31242631.0,0.011557925451284815,4190.353027
254,Canada,2008,3705.0,31588641.0,0.011728899638322524,4453.645996
255,Canada,2009,3890.0,31937357.0,0.012180093675253087,4347.731934
256,Canada,2010,3951.0,32286140.0,0.012237449258412431,5044.135254
257,Canada,2011,3728.0,32615418.0,0.011430176979488659,5361.238281
258,Canada,2012,3926.0,32961196.0,0.0119109755604742,5408.930664
259,Canada,2013,4054.0,33314836.0,0.012168752684239538,5345.318359
260,Chile,2000,1473.0,13943575.0,0.010564005285588523,358.8254089
261,Chile,2001,1625.0,14139590.0,0.011492553885933043,328.638855
262,Chile,2002,1603.0,14332840.0,0.011184105871550928,324.3238525
263,Chile,2003,1654.0,14523758.0,0.011388237121549395,351.0978394
264,Chile,2004,1735.0,14710993.0,0.011793901336232027,428.6191711
265,Chile,2005,1682.0,14893574.0,0.011293461193397905,501.7507324
266,Chile,2006,1795.0,15071596.0,0.01190982030038491,572.4163818
267,Chile,2007,1848.0,15245435.0,0.012121661336655858,650.0742188
268,Chile,2008,2088.0,15415661.0,0.013544667335380558,726.7156982
269,Chile,2009,2148.0,15584149.0,0.013783235773733941,738.4604492
270,Chile,2010,2001.0,15751851.0,0.012703268968199358,871.2634277
271,Chile,2011,2027.0,15910783.0,0.012739787853306778,995.8383179
272,Chile,2012,1841.0,16075247.0,0.011452390125016431,1083.46167
273,Chile,2013,1738.0,16242244.0,0.010700491877846436,1186.80249
274,Chile,2014,1789.0,16406867.0,0.010903970879997992,1154.848267
275,Chile,2015,1838.0,16565725.0,0.01109519806709335,1140.134766
276,Colombia,2000,2358.0,36252342.0,0.006504407356633676,130.3342438
277,Colombia,2001,2412.0,36884428.0,0.006539345004889325,134.1677399
278,Colombia,2002,2379.0,37478276.0,0.006347677251749786,128.2384033
279,Colombia,2003,2269.0,38044513.0,0.005964066355639774,125.976738
280,Colombia,2004,2244.0,38604716.0,0.0058127613216996605,155.184845
281,Colombia,2005,2102.0,39172790.0,0.005365969592668789,204.1060333
282,Colombia,2006,2177.0,39708676.0,0.005482429079226917,233.5850525
283,Colombia,2007,2181.0,40275206.0,0.0054152423205482796,301.5988464
284,Colombia,2008,2220.0,40859129.0,0.005433302310482439,369.0353394
285,Colombia,2009,2249.0,41436173.0,0.0054276247953690135,374.1268005
286,Colombia,2010,2107.0,41989103.0,0.005017968590565035,441.3017883
287,Colombia,2011,2044.0,42538305.0,0.004805080973489658,489.4076843
288,Colombia,2012,2119.0,43055864.0,0.004921513130011745,533.7362061
289,Colombia,2013,2068.0,43546298.0,0.004748968557556832,585.8063965
290,Colombia,2014,2126.0,44021800.0,0.004829425421041393,569.8972778
291,Colombia,2015,2332.0,44490427.0,0.005241577025098006,444.0635681
292,Costa Rica,2000,239.0,3531421.0,0.00676781386303134,251.0935822
293,Costa Rica,2001,198.0,3606850.0,0.005489554597501976,258.7848206
294,Costa Rica,2002,275.0,3680372.0,0.0074720707580646735,280.2767334
295,Costa Rica,2003,315.0,3751871.0,0.008395811050006783,291.7362976
296,Costa Rica,2004,325.0,3820857.0,0.008505945132204634,294.6903687
297,Costa Rica,2005,272.0,3887096.0,0.0069975117671392745,314.4723816
298,Costa Rica,2006,350.0,3953916.0,0.008851983704256742,365.5856323
299,Costa Rica,2007,270.0,4015241.0,0.006724378437060191,430.478241
300,Costa Rica,2008,261.0,4072561.0,0.0064087437855442795,519.3451538
301,Costa Rica,2009,278.0,4128459.0,0.006733747386131242,538.442627
302,Costa Rica,2010,311.0,4184663.0,0.0074319007289236905,665.2514038
303,Costa Rica,2011,316.0,4235514.0,0.007460723775201781,754.9591064
304,Costa Rica,2012,302.0,4290210.0,0.00703928245936679,790.1933594
305,Costa Rica,2013,311.0,4347229.0,0.007153982456410739,831.6552124
306,Costa Rica,2014,268.0,4403674.0,0.0060858274250092095,837.9086914
307,Croatia,2000,926.0,4118000.0,0.02248664400194269,371.0621338
308,Croatia,2001,881.0,4180633.0,0.02107336377051035,388.3248901
309,Croatia,2002,874.0,4217300.0,0.020724160007587797,386.4440918
310,Croatia,2003,865.0,4225600.0,0.020470465732677016,512.1520996
311,Croatia,2004,871.0,4229600.0,0.020592963873652358,634.6203003
312,Croatia,2005,874.0,4235875.0,0.02063328119927996,727.1310425
313,Croatia,2006,796.0,4234946.0,0.01879598937034852,816.0170288
314,Croatia,2007,775.0,4230855.0,0.018317810466206005,1041.034424
315,Croatia,2008,793.0,4225583.0,0.01876664119483631,1258.872437
316,Croatia,2009,790.0,4216050.0,0.01873791819356981,1187.545288
317,Croatia,2010,776.0,4203963.0,0.018458773305093316,1126.373657
318,Croatia,2011,702.0,4189029.0,0.01675806016143598,1132.498901
319,Croatia,2012,776.0,4054296.0,0.01914019104673166,1029.971191
320,Croatia,2013,692.0,4044457.0,0.017109836994187354,889.944519
321,Croatia,2014,722.0,4030452.0,0.017913623583657615,909.3716431
322,Croatia,2015,739.0,4001669.0,0.018467294521360963,795.520813
323,Croatia,2016,683.0,3978183.0,0.017168642065988414,840.9050293
324,Cuba,2000,1845.0,10397209.0,0.01774514679853026,180.417099
325,Cuba,2001,1652.0,10433428.0,0.01583372214769681,197.7462006
326,Cuba,2002,1606.0,10479415.0,0.015325282947569116,213.0417938
327,Cuba,2003,1499.0,10531074.0,0.014234065775247615,226.7738495
328,Cuba,2004,1515.0,10578701.0,0.014321229043150004,231.6465302
329,Cuba,2005,1397.0,10616406.0,0.013158878814544205,330.8660583
330,Cuba,2006,1376.0,10653638.0,0.012915775812919493,386.2203369
331,Cuba,2007,1307.0,10678023.0,0.01224009350794618,568.6090088
332,Cuba,2008,1377.0,10693814.0,0.012876603239966582,608.3035889
333,Cuba,2009,1477.0,10708230.0,0.013793129209962805,674.1086426
334,Cuba,2010,1558.0,10725848.0,0.014525658017902171,606.6707153
335,Cuba,2011,1529.0,10748034.0,0.014225857491704998,692.5626831
336,Cuba,2012,1495.0,10770535.0,0.013880461834068596,597.574585
337,Cuba,2013,1499.0,10792690.0,0.013889030445607164,705.1513062
338,Cuba,2014,1453.0,10813411.0,0.013437018161984223,856.0169067
339,Cuba,2015,1511.0,10832068.0,0.013949321588453837,974.9695435
340,Cyprus,2000,7.0,875229.0,0.0007997906833525853,750.5167236
341,Cyprus,2004,7.0,690616.0,0.0010135878693803794,1286.971558
342,Cyprus,2005,17.0,701263.0,0.002424197483683012,1366.01709
343,Cyprus,2006,19.0,713426.0,0.0026632054340604357,1474.02063
344,Cyprus,2007,19.0,728566.0,0.0026078625683877642,1694.271851
345,Cyprus,2008,41.0,747034.0,0.005488371345882517,2155.246582
346,Cyprus,2009,32.0,767174.0,0.004171152828432664,2105.477783
347,Cyprus,2010,38.0,787081.0,0.004827965609638652,1959.287231
348,Cyprus,2011,30.0,800820.0,0.0037461601858095454,2153.427246
349,Cyprus,2012,36.0,814305.0,0.004420947924917568,1943.19397
350,Cyprus,2013,45.0,813016.0,0.005534946421718638,1919.605469
351,Cyprus,2014,44.0,804818.0,0.0054670745435614005,1846.177368
352,Cyprus,2015,40.0,796037.0,0.005024892059037457,1582.108887
353,Cyprus,2016,36.0,803022.0,0.0044830652211271926,1636.821045
354,Czech Republic,2000,1649.0,9819742.0,0.016792701885650355,342.921051
355,Czech Republic,2001,1623.0,9838083.0,0.016497116358949196,388.5440369
